site_code year month day hour minute second latitude longitude altitude_final type_altitude year_end month_end day_end hour_end minute_end second_end
CBY 2020 08 19 21 00 00 69.1284 -105.0577 12 0 2020 08 19 22 00 00
CBY 2020 08 20 21 00 00 69.1284 -105.0577 12 0 2020 08 20 22 00 00
CBY 2020 08 21 21 00 00 69.1284 -105.0577 12 0 2020 08 21 22 00 00
CBY 2020 08 22 21 00 00 69.1284 -105.0577 12 0 2020 08 22 22 00 00
CBY 2020 08 23 21 00 00 69.1284 -105.0577 12 0 2020 08 23 22 00 00
CBY 2020 08 24 21 00 00 69.1284 -105.0577 12 0 2020 08 24 22 00 00
CBY 2020 08 25 21 00 00 69.1284 -105.0577 12 0 2020 08 25 22 00 00
CBY 2020 08 26 21 00 00 69.1284 -105.0577 12 0 2020 08 26 22 00 00
CBY 2020 08 27 21 00 00 69.1284 -105.0577 12 0 2020 08 27 22 00 00
CBY 2020 08 28 21 00 00 69.1284 -105.0577 12 0 2020 08 28 22 00 00
CBY 2020 08 29 21 00 00 69.1284 -105.0577 12 0 2020 08 29 22 00 00
CBY 2020 08 30 21 00 00 69.1284 -105.0577 12 0 2020 08 30 22 00 00
CBY 2020 08 31 21 00 00 69.1284 -105.0577 12 0 2020 08 31 22 00 00
CBY 2020 09 01 21 00 00 69.1284 -105.0577 12 0 2020 09 01 22 00 00
CBY 2020 09 02 21 00 00 69.1284 -105.0577 12 0 2020 09 02 22 00 00
CBY 2020 09 03 21 00 00 69.1284 -105.0577 12 0 2020 09 03 22 00 00
CBY 2020 09 04 21 00 00 69.1284 -105.0577 12 0 2020 09 04 22 00 00
CBY 2020 09 05 21 00 00 69.1284 -105.0577 12 0 2020 09 05 22 00 00
CBY 2020 09 06 21 00 00 69.1284 -105.0577 12 0 2020 09 06 22 00 00
CBY 2020 09 07 21 00 00 69.1284 -105.0577 12 0 2020 09 07 22 00 00
CBY 2020 09 08 21 00 00 69.1284 -105.0577 12 0 2020 09 08 22 00 00
CBY 2020 09 09 21 00 00 69.1284 -105.0577 12 0 2020 09 09 22 00 00
CBY 2020 09 10 21 00 00 69.1284 -105.0577 12 0 2020 09 10 22 00 00
CBY 2020 09 11 21 00 00 69.1284 -105.0577 12 0 2020 09 11 22 00 00
CBY 2020 09 12 21 00 00 69.1284 -105.0577 12 0 2020 09 12 22 00 00
CBY 2020 09 13 21 00 00 69.1284 -105.0577 12 0 2020 09 13 22 00 00
CBY 2020 09 14 21 00 00 69.1284 -105.0577 12 0 2020 09 14 22 00 00
CBY 2020 09 15 21 00 00 69.1284 -105.0577 12 0 2020 09 15 22 00 00
CBY 2020 09 16 21 00 00 69.1284 -105.0577 12 0 2020 09 16 22 00 00
CBY 2020 09 17 21 00 00 69.1284 -105.0577 12 0 2020 09 17 22 00 00
CBY 2020 09 18 21 00 00 69.1284 -105.0577 12 0 2020 09 18 22 00 00
CBY 2020 09 19 21 00 00 69.1284 -105.0577 12 0 2020 09 19 22 00 00
CBY 2020 09 20 21 00 00 69.1284 -105.0577 12 0 2020 09 20 22 00 00
CBY 2020 09 22 21 00 00 69.1284 -105.0577 12 0 2020 09 22 22 00 00
CBY 2020 09 23 21 00 00 69.1284 -105.0577 12 0 2020 09 23 22 00 00
CBY 2020 09 24 21 00 00 69.1284 -105.0577 12 0 2020 09 24 22 00 00
CBY 2020 09 25 21 00 00 69.1284 -105.0577 12 0 2020 09 25 22 00 00
CBY 2020 09 26 21 00 00 69.1284 -105.0577 12 0 2020 09 26 22 00 00
CBY 2020 09 27 21 00 00 69.1284 -105.0577 12 0 2020 09 27 22 00 00
CBY 2020 09 28 21 00 00 69.1284 -105.0577 12 0 2020 09 28 22 00 00
CBY 2020 09 29 21 00 00 69.1284 -105.0577 12 0 2020 09 29 22 00 00
CBY 2020 09 30 21 00 00 69.1284 -105.0577 12 0 2020 09 30 22 00 00
CBY 2020 10 01 21 00 00 69.1284 -105.0577 12 0 2020 10 01 22 00 00
CBY 2020 10 02 21 00 00 69.1284 -105.0577 12 0 2020 10 02 22 00 00
CBY 2020 10 03 21 00 00 69.1284 -105.0577 12 0 2020 10 03 22 00 00
CBY 2020 10 04 21 00 00 69.1284 -105.0577 12 0 2020 10 04 22 00 00
CBY 2020 10 05 21 00 00 69.1284 -105.0577 12 0 2020 10 05 22 00 00
CBY 2020 10 06 21 00 00 69.1284 -105.0577 12 0 2020 10 06 22 00 00
CBY 2020 10 07 21 00 00 69.1284 -105.0577 12 0 2020 10 07 22 00 00
CBY 2020 10 08 21 00 00 69.1284 -105.0577 12 0 2020 10 08 22 00 00
CBY 2020 10 09 21 00 00 69.1284 -105.0577 12 0 2020 10 09 22 00 00
CBY 2020 10 10 21 00 00 69.1284 -105.0577 12 0 2020 10 10 22 00 00
CBY 2020 10 11 21 00 00 69.1284 -105.0577 12 0 2020 10 11 22 00 00
CBY 2020 10 12 21 00 00 69.1284 -105.0577 12 0 2020 10 12 22 00 00
CBY 2020 10 13 21 00 00 69.1284 -105.0577 12 0 2020 10 13 22 00 00
CBY 2020 10 14 21 00 00 69.1284 -105.0577 12 0 2020 10 14 22 00 00
CBY 2020 10 15 21 00 00 69.1284 -105.0577 12 0 2020 10 15 22 00 00
CBY 2020 10 16 21 00 00 69.1284 -105.0577 12 0 2020 10 16 22 00 00
CBY 2020 10 17 21 00 00 69.1284 -105.0577 12 0 2020 10 17 22 00 00
CBY 2020 10 18 21 00 00 69.1284 -105.0577 12 0 2020 10 18 22 00 00
CBY 2020 10 19 21 00 00 69.1284 -105.0577 12 0 2020 10 19 22 00 00
CBY 2020 10 20 21 00 00 69.1284 -105.0577 12 0 2020 10 20 22 00 00
CBY 2020 10 21 21 00 00 69.1284 -105.0577 12 0 2020 10 21 22 00 00
CBY 2020 10 22 21 00 00 69.1284 -105.0577 12 0 2020 10 22 22 00 00
CBY 2020 10 23 21 00 00 69.1284 -105.0577 12 0 2020 10 23 22 00 00
CBY 2020 10 24 21 00 00 69.1284 -105.0577 12 0 2020 10 24 22 00 00
CBY 2020 10 25 21 00 00 69.1284 -105.0577 12 0 2020 10 25 22 00 00
CBY 2020 10 26 21 00 00 69.1284 -105.0577 12 0 2020 10 26 22 00 00
CBY 2020 10 27 21 00 00 69.1284 -105.0577 12 0 2020 10 27 22 00 00
CBY 2020 10 28 21 00 00 69.1284 -105.0577 12 0 2020 10 28 22 00 00
CBY 2020 10 29 21 00 00 69.1284 -105.0577 12 0 2020 10 29 22 00 00
CBY 2020 10 30 21 00 00 69.1284 -105.0577 12 0 2020 10 30 22 00 00
CBY 2020 10 31 21 00 00 69.1284 -105.0577 12 0 2020 10 31 22 00 00
CBY 2020 11 01 21 00 00 69.1284 -105.0577 12 0 2020 11 01 22 00 00
CBY 2020 11 02 21 00 00 69.1284 -105.0577 12 0 2020 11 02 22 00 00
CBY 2020 11 03 21 00 00 69.1284 -105.0577 12 0 2020 11 03 22 00 00
CBY 2020 11 04 21 00 00 69.1284 -105.0577 12 0 2020 11 04 22 00 00
CBY 2020 11 05 21 00 00 69.1284 -105.0577 12 0 2020 11 05 22 00 00
CBY 2020 11 06 21 00 00 69.1284 -105.0577 12 0 2020 11 06 22 00 00
CBY 2020 11 07 21 00 00 69.1284 -105.0577 12 0 2020 11 07 22 00 00
CBY 2020 11 08 21 00 00 69.1284 -105.0577 12 0 2020 11 08 22 00 00
CBY 2020 11 09 21 00 00 69.1284 -105.0577 12 0 2020 11 09 22 00 00
CBY 2020 11 10 21 00 00 69.1284 -105.0577 12 0 2020 11 10 22 00 00
CBY 2020 11 11 21 00 00 69.1284 -105.0577 12 0 2020 11 11 22 00 00
CBY 2020 11 12 21 00 00 69.1284 -105.0577 12 0 2020 11 12 22 00 00
CBY 2020 11 13 21 00 00 69.1284 -105.0577 12 0 2020 11 13 22 00 00
CBY 2020 11 14 21 00 00 69.1284 -105.0577 12 0 2020 11 14 22 00 00
CBY 2020 11 15 21 00 00 69.1284 -105.0577 12 0 2020 11 15 22 00 00
CBY 2020 11 16 21 00 00 69.1284 -105.0577 12 0 2020 11 16 22 00 00
CBY 2020 11 17 21 00 00 69.1284 -105.0577 12 0 2020 11 17 22 00 00
CBY 2020 11 18 21 00 00 69.1284 -105.0577 12 0 2020 11 18 22 00 00
CBY 2020 11 19 21 00 00 69.1284 -105.0577 12 0 2020 11 19 22 00 00
CBY 2020 11 20 21 00 00 69.1284 -105.0577 12 0 2020 11 20 22 00 00
CBY 2020 11 21 21 00 00 69.1284 -105.0577 12 0 2020 11 21 22 00 00
CBY 2020 11 22 21 00 00 69.1284 -105.0577 12 0 2020 11 22 22 00 00
CBY 2020 11 23 21 00 00 69.1284 -105.0577 12 0 2020 11 23 22 00 00
CBY 2020 11 24 21 00 00 69.1284 -105.0577 12 0 2020 11 24 22 00 00
CBY 2020 11 25 21 00 00 69.1284 -105.0577 12 0 2020 11 25 22 00 00
CBY 2020 11 26 21 00 00 69.1284 -105.0577 12 0 2020 11 26 22 00 00
CBY 2020 11 27 21 00 00 69.1284 -105.0577 12 0 2020 11 27 22 00 00
CBY 2020 11 28 21 00 00 69.1284 -105.0577 12 0 2020 11 28 22 00 00
CBY 2020 11 29 21 00 00 69.1284 -105.0577 12 0 2020 11 29 22 00 00
CBY 2020 12 07 21 00 00 69.1284 -105.0577 12 0 2020 12 07 22 00 00
CBY 2020 12 08 21 00 00 69.1284 -105.0577 12 0 2020 12 08 22 00 00
CBY 2020 12 09 21 00 00 69.1284 -105.0577 12 0 2020 12 09 22 00 00
CBY 2020 12 10 21 00 00 69.1284 -105.0577 12 0 2020 12 10 22 00 00
CBY 2020 12 11 21 00 00 69.1284 -105.0577 12 0 2020 12 11 22 00 00
CBY 2020 12 12 21 00 00 69.1284 -105.0577 12 0 2020 12 12 22 00 00
CBY 2020 12 13 21 00 00 69.1284 -105.0577 12 0 2020 12 13 22 00 00
CBY 2020 12 14 21 00 00 69.1284 -105.0577 12 0 2020 12 14 22 00 00
CBY 2020 12 15 21 00 00 69.1284 -105.0577 12 0 2020 12 15 22 00 00
CBY 2020 12 16 21 00 00 69.1284 -105.0577 12 0 2020 12 16 22 00 00
CBY 2020 12 17 21 00 00 69.1284 -105.0577 12 0 2020 12 17 22 00 00
CBY 2020 12 18 21 00 00 69.1284 -105.0577 12 0 2020 12 18 22 00 00
CBY 2020 12 19 21 00 00 69.1284 -105.0577 12 0 2020 12 19 22 00 00
CBY 2020 12 20 21 00 00 69.1284 -105.0577 12 0 2020 12 20 22 00 00
CBY 2020 12 21 21 00 00 69.1284 -105.0577 12 0 2020 12 21 22 00 00
CBY 2020 12 22 21 00 00 69.1284 -105.0577 12 0 2020 12 22 22 00 00
CBY 2020 12 23 21 00 00 69.1284 -105.0577 12 0 2020 12 23 22 00 00
CBY 2020 12 24 21 00 00 69.1284 -105.0577 12 0 2020 12 24 22 00 00
CBY 2020 12 25 21 00 00 69.1284 -105.0577 12 0 2020 12 25 22 00 00
CBY 2020 12 26 21 00 00 69.1284 -105.0577 12 0 2020 12 26 22 00 00
CBY 2020 12 27 21 00 00 69.1284 -105.0577 12 0 2020 12 27 22 00 00
CBY 2020 12 28 21 00 00 69.1284 -105.0577 12 0 2020 12 28 22 00 00
CBY 2020 12 29 21 00 00 69.1284 -105.0577 12 0 2020 12 29 22 00 00
CBY 2020 12 30 21 00 00 69.1284 -105.0577 12 0 2020 12 30 22 00 00
CBY 2020 12 31 21 00 00 69.1284 -105.0577 12 0 2020 12 31 22 00 00
CHL 2019 12 01 21 00 00 58.7379 -93.8194 60 0 2019 12 01 22 00 00
CHL 2019 12 02 21 00 00 58.7379 -93.8194 60 0 2019 12 02 22 00 00
CHL 2019 12 03 21 00 00 58.7379 -93.8194 60 0 2019 12 03 22 00 00
CHL 2019 12 04 21 00 00 58.7379 -93.8194 60 0 2019 12 04 22 00 00
CHL 2019 12 05 21 00 00 58.7379 -93.8194 60 0 2019 12 05 22 00 00
CHL 2019 12 06 21 00 00 58.7379 -93.8194 60 0 2019 12 06 22 00 00
CHL 2019 12 07 21 00 00 58.7379 -93.8194 60 0 2019 12 07 22 00 00
CHL 2019 12 08 21 00 00 58.7379 -93.8194 60 0 2019 12 08 22 00 00
CHL 2019 12 09 21 00 00 58.7379 -93.8194 60 0 2019 12 09 22 00 00
CHL 2019 12 10 21 00 00 58.7379 -93.8194 60 0 2019 12 10 22 00 00
CHL 2019 12 11 21 00 00 58.7379 -93.8194 60 0 2019 12 11 22 00 00
CHL 2019 12 12 21 00 00 58.7379 -93.8194 60 0 2019 12 12 22 00 00
CHL 2019 12 13 21 00 00 58.7379 -93.8194 60 0 2019 12 13 22 00 00
CHL 2019 12 14 21 00 00 58.7379 -93.8194 60 0 2019 12 14 22 00 00
CHL 2019 12 15 21 00 00 58.7379 -93.8194 60 0 2019 12 15 22 00 00
CHL 2019 12 16 21 00 00 58.7379 -93.8194 60 0 2019 12 16 22 00 00
CHL 2019 12 17 21 00 00 58.7379 -93.8194 60 0 2019 12 17 22 00 00
CHL 2019 12 18 21 00 00 58.7379 -93.8194 60 0 2019 12 18 22 00 00
CHL 2019 12 19 21 00 00 58.7379 -93.8194 60 0 2019 12 19 22 00 00
CHL 2019 12 20 21 00 00 58.7379 -93.8194 60 0 2019 12 20 22 00 00
CHL 2019 12 21 21 00 00 58.7379 -93.8194 60 0 2019 12 21 22 00 00
CHL 2019 12 22 21 00 00 58.7379 -93.8194 60 0 2019 12 22 22 00 00
CHL 2019 12 23 21 00 00 58.7379 -93.8194 60 0 2019 12 23 22 00 00
CHL 2019 12 24 21 00 00 58.7379 -93.8194 60 0 2019 12 24 22 00 00
CHL 2019 12 25 21 00 00 58.7379 -93.8194 60 0 2019 12 25 22 00 00
CHL 2019 12 26 21 00 00 58.7379 -93.8194 60 0 2019 12 26 22 00 00
CHL 2019 12 27 21 00 00 58.7379 -93.8194 60 0 2019 12 27 22 00 00
CHL 2019 12 28 21 00 00 58.7379 -93.8194 60 0 2019 12 28 22 00 00
CHL 2019 12 29 21 00 00 58.7379 -93.8194 60 0 2019 12 29 22 00 00
CHL 2019 12 30 21 00 00 58.7379 -93.8194 60 0 2019 12 30 22 00 00
CHL 2019 12 31 21 00 00 58.7379 -93.8194 60 0 2019 12 31 22 00 00
CHL 2020 01 01 21 00 00 58.7379 -93.8194 60 0 2020 01 01 22 00 00
CHL 2020 01 02 21 00 00 58.7379 -93.8194 60 0 2020 01 02 22 00 00
CHL 2020 01 03 21 00 00 58.7379 -93.8194 60 0 2020 01 03 22 00 00
CHL 2020 01 04 21 00 00 58.7379 -93.8194 60 0 2020 01 04 22 00 00
CHL 2020 01 05 21 00 00 58.7379 -93.8194 60 0 2020 01 05 22 00 00
CHL 2020 01 06 21 00 00 58.7379 -93.8194 60 0 2020 01 06 22 00 00
CHL 2020 01 07 21 00 00 58.7379 -93.8194 60 0 2020 01 07 22 00 00
CHL 2020 01 08 21 00 00 58.7379 -93.8194 60 0 2020 01 08 22 00 00
CHL 2020 01 09 21 00 00 58.7379 -93.8194 60 0 2020 01 09 22 00 00
CHL 2020 01 10 21 00 00 58.7379 -93.8194 60 0 2020 01 10 22 00 00
CHL 2020 01 11 21 00 00 58.7379 -93.8194 60 0 2020 01 11 22 00 00
CHL 2020 01 12 21 00 00 58.7379 -93.8194 60 0 2020 01 12 22 00 00
CHL 2020 01 13 21 00 00 58.7379 -93.8194 60 0 2020 01 13 22 00 00
CHL 2020 01 14 21 00 00 58.7379 -93.8194 60 0 2020 01 14 22 00 00
CHL 2020 01 15 21 00 00 58.7379 -93.8194 60 0 2020 01 15 22 00 00
CHL 2020 01 16 21 00 00 58.7379 -93.8194 60 0 2020 01 16 22 00 00
CHL 2020 01 17 21 00 00 58.7379 -93.8194 60 0 2020 01 17 22 00 00
CHL 2020 01 18 21 00 00 58.7379 -93.8194 60 0 2020 01 18 22 00 00
CHL 2020 01 19 21 00 00 58.7379 -93.8194 60 0 2020 01 19 22 00 00
CHL 2020 01 20 21 00 00 58.7379 -93.8194 60 0 2020 01 20 22 00 00
CHL 2020 01 21 21 00 00 58.7379 -93.8194 60 0 2020 01 21 22 00 00
CHL 2020 01 22 21 00 00 58.7379 -93.8194 60 0 2020 01 22 22 00 00
CHL 2020 01 23 21 00 00 58.7379 -93.8194 60 0 2020 01 23 22 00 00
CHL 2020 01 24 21 00 00 58.7379 -93.8194 60 0 2020 01 24 22 00 00
CHL 2020 01 25 21 00 00 58.7379 -93.8194 60 0 2020 01 25 22 00 00
CHL 2020 01 26 21 00 00 58.7379 -93.8194 60 0 2020 01 26 22 00 00
CHL 2020 01 27 21 00 00 58.7379 -93.8194 60 0 2020 01 27 22 00 00
CHL 2020 01 28 21 00 00 58.7379 -93.8194 60 0 2020 01 28 22 00 00
CHL 2020 01 29 21 00 00 58.7379 -93.8194 60 0 2020 01 29 22 00 00
CHL 2020 01 30 21 00 00 58.7379 -93.8194 60 0 2020 01 30 22 00 00
CHL 2020 01 31 21 00 00 58.7379 -93.8194 60 0 2020 01 31 22 00 00
CHL 2020 02 01 21 00 00 58.7379 -93.8194 60 0 2020 02 01 22 00 00
CHL 2020 02 02 21 00 00 58.7379 -93.8194 60 0 2020 02 02 22 00 00
CHL 2020 02 03 21 00 00 58.7379 -93.8194 60 0 2020 02 03 22 00 00
CHL 2020 02 04 21 00 00 58.7379 -93.8194 60 0 2020 02 04 22 00 00
CHL 2020 02 05 21 00 00 58.7379 -93.8194 60 0 2020 02 05 22 00 00
CHL 2020 02 06 21 00 00 58.7379 -93.8194 60 0 2020 02 06 22 00 00
CHL 2020 02 07 21 00 00 58.7379 -93.8194 60 0 2020 02 07 22 00 00
CHL 2020 02 08 21 00 00 58.7379 -93.8194 60 0 2020 02 08 22 00 00
CHL 2020 02 09 21 00 00 58.7379 -93.8194 60 0 2020 02 09 22 00 00
CHL 2020 02 10 21 00 00 58.7379 -93.8194 60 0 2020 02 10 22 00 00
CHL 2020 02 11 21 00 00 58.7379 -93.8194 60 0 2020 02 11 22 00 00
CHL 2020 02 12 21 00 00 58.7379 -93.8194 60 0 2020 02 12 22 00 00
CHL 2020 02 13 21 00 00 58.7379 -93.8194 60 0 2020 02 13 22 00 00
CHL 2020 02 14 21 00 00 58.7379 -93.8194 60 0 2020 02 14 22 00 00
CHL 2020 02 15 21 00 00 58.7379 -93.8194 60 0 2020 02 15 22 00 00
CHL 2020 02 16 21 00 00 58.7379 -93.8194 60 0 2020 02 16 22 00 00
CHL 2020 02 17 21 00 00 58.7379 -93.8194 60 0 2020 02 17 22 00 00
CHL 2020 02 18 21 00 00 58.7379 -93.8194 60 0 2020 02 18 22 00 00
CHL 2020 02 19 21 00 00 58.7379 -93.8194 60 0 2020 02 19 22 00 00
CHL 2020 02 20 21 00 00 58.7379 -93.8194 60 0 2020 02 20 22 00 00
CHL 2020 02 21 21 00 00 58.7379 -93.8194 60 0 2020 02 21 22 00 00
CHL 2020 02 22 21 00 00 58.7379 -93.8194 60 0 2020 02 22 22 00 00
CHL 2020 02 23 21 00 00 58.7379 -93.8194 60 0 2020 02 23 22 00 00
CHL 2020 02 24 21 00 00 58.7379 -93.8194 60 0 2020 02 24 22 00 00
CHL 2020 02 25 21 00 00 58.7379 -93.8194 60 0 2020 02 25 22 00 00
CHL 2020 02 26 21 00 00 58.7379 -93.8194 60 0 2020 02 26 22 00 00
CHL 2020 02 27 21 00 00 58.7379 -93.8194 60 0 2020 02 27 22 00 00
CHL 2020 02 28 21 00 00 58.7379 -93.8194 60 0 2020 02 28 22 00 00
CHL 2020 02 29 21 00 00 58.7379 -93.8194 60 0 2020 02 29 22 00 00
CHL 2020 03 01 21 00 00 58.7379 -93.8194 60 0 2020 03 01 22 00 00
CHL 2020 03 02 21 00 00 58.7379 -93.8194 60 0 2020 03 02 22 00 00
CHL 2020 03 03 21 00 00 58.7379 -93.8194 60 0 2020 03 03 22 00 00
CHL 2020 03 04 21 00 00 58.7379 -93.8194 60 0 2020 03 04 22 00 00
CHL 2020 03 05 21 00 00 58.7379 -93.8194 60 0 2020 03 05 22 00 00
CHL 2020 03 06 21 00 00 58.7379 -93.8194 60 0 2020 03 06 22 00 00
CHL 2020 03 07 21 00 00 58.7379 -93.8194 60 0 2020 03 07 22 00 00
CHL 2020 03 08 21 00 00 58.7379 -93.8194 60 0 2020 03 08 22 00 00
CHL 2020 03 09 21 00 00 58.7379 -93.8194 60 0 2020 03 09 22 00 00
CHL 2020 03 10 21 00 00 58.7379 -93.8194 60 0 2020 03 10 22 00 00
CHL 2020 03 11 21 00 00 58.7379 -93.8194 60 0 2020 03 11 22 00 00
CHL 2020 03 12 21 00 00 58.7379 -93.8194 60 0 2020 03 12 22 00 00
CHL 2020 03 13 21 00 00 58.7379 -93.8194 60 0 2020 03 13 22 00 00
CHL 2020 03 14 21 00 00 58.7379 -93.8194 60 0 2020 03 14 22 00 00
CHL 2020 03 15 21 00 00 58.7379 -93.8194 60 0 2020 03 15 22 00 00
CHL 2020 03 16 21 00 00 58.7379 -93.8194 60 0 2020 03 16 22 00 00
CHL 2020 03 17 21 00 00 58.7379 -93.8194 60 0 2020 03 17 22 00 00
CHL 2020 03 18 21 00 00 58.7379 -93.8194 60 0 2020 03 18 22 00 00
CHL 2020 03 19 21 00 00 58.7379 -93.8194 60 0 2020 03 19 22 00 00
CHL 2020 03 20 21 00 00 58.7379 -93.8194 60 0 2020 03 20 22 00 00
CHL 2020 03 21 21 00 00 58.7379 -93.8194 60 0 2020 03 21 22 00 00
CHL 2020 03 22 21 00 00 58.7379 -93.8194 60 0 2020 03 22 22 00 00
CHL 2020 03 23 21 00 00 58.7379 -93.8194 60 0 2020 03 23 22 00 00
CHL 2020 03 24 21 00 00 58.7379 -93.8194 60 0 2020 03 24 22 00 00
CHL 2020 03 25 21 00 00 58.7379 -93.8194 60 0 2020 03 25 22 00 00
CHL 2020 03 26 21 00 00 58.7379 -93.8194 60 0 2020 03 26 22 00 00
CHL 2020 03 27 21 00 00 58.7379 -93.8194 60 0 2020 03 27 22 00 00
CHL 2020 03 28 21 00 00 58.7379 -93.8194 60 0 2020 03 28 22 00 00
CHL 2020 03 29 21 00 00 58.7379 -93.8194 60 0 2020 03 29 22 00 00
CHL 2020 03 30 21 00 00 58.7379 -93.8194 60 0 2020 03 30 22 00 00
CHL 2020 03 31 21 00 00 58.7379 -93.8194 60 0 2020 03 31 22 00 00
CHL 2020 04 01 21 00 00 58.7379 -93.8194 60 0 2020 04 01 22 00 00
CHL 2020 04 02 21 00 00 58.7379 -93.8194 60 0 2020 04 02 22 00 00
CHL 2020 04 03 21 00 00 58.7379 -93.8194 60 0 2020 04 03 22 00 00
CHL 2020 04 04 21 00 00 58.7379 -93.8194 60 0 2020 04 04 22 00 00
CHL 2020 04 05 21 00 00 58.7379 -93.8194 60 0 2020 04 05 22 00 00
CHL 2020 04 06 21 00 00 58.7379 -93.8194 60 0 2020 04 06 22 00 00
CHL 2020 04 07 21 00 00 58.7379 -93.8194 60 0 2020 04 07 22 00 00
CHL 2020 04 08 21 00 00 58.7379 -93.8194 60 0 2020 04 08 22 00 00
CHL 2020 04 09 21 00 00 58.7379 -93.8194 60 0 2020 04 09 22 00 00
CHL 2020 04 10 21 00 00 58.7379 -93.8194 60 0 2020 04 10 22 00 00
CHL 2020 04 11 21 00 00 58.7379 -93.8194 60 0 2020 04 11 22 00 00
CHL 2020 04 12 21 00 00 58.7379 -93.8194 60 0 2020 04 12 22 00 00
CHL 2020 04 13 21 00 00 58.7379 -93.8194 60 0 2020 04 13 22 00 00
CHL 2020 04 14 21 00 00 58.7379 -93.8194 60 0 2020 04 14 22 00 00
CHL 2020 04 15 21 00 00 58.7379 -93.8194 60 0 2020 04 15 22 00 00
CHL 2020 04 16 21 00 00 58.7379 -93.8194 60 0 2020 04 16 22 00 00
CHL 2020 04 17 21 00 00 58.7379 -93.8194 60 0 2020 04 17 22 00 00
CHL 2020 04 18 21 00 00 58.7379 -93.8194 60 0 2020 04 18 22 00 00
CHL 2020 04 19 21 00 00 58.7379 -93.8194 60 0 2020 04 19 22 00 00
CHL 2020 04 20 21 00 00 58.7379 -93.8194 60 0 2020 04 20 22 00 00
CHL 2020 04 21 21 00 00 58.7379 -93.8194 60 0 2020 04 21 22 00 00
CHL 2020 04 22 21 00 00 58.7379 -93.8194 60 0 2020 04 22 22 00 00
CHL 2020 04 23 21 00 00 58.7379 -93.8194 60 0 2020 04 23 22 00 00
CHL 2020 04 24 21 00 00 58.7379 -93.8194 60 0 2020 04 24 22 00 00
CHL 2020 04 25 21 00 00 58.7379 -93.8194 60 0 2020 04 25 22 00 00
CHL 2020 04 26 21 00 00 58.7379 -93.8194 60 0 2020 04 26 22 00 00
CHL 2020 04 27 21 00 00 58.7379 -93.8194 60 0 2020 04 27 22 00 00
CHL 2020 04 28 21 00 00 58.7379 -93.8194 60 0 2020 04 28 22 00 00
CHL 2020 04 29 21 00 00 58.7379 -93.8194 60 0 2020 04 29 22 00 00
CHL 2020 04 30 21 00 00 58.7379 -93.8194 60 0 2020 04 30 22 00 00
CHL 2020 05 01 21 00 00 58.7379 -93.8194 60 0 2020 05 01 22 00 00
CHL 2020 05 02 21 00 00 58.7379 -93.8194 60 0 2020 05 02 22 00 00
CHL 2020 05 03 21 00 00 58.7379 -93.8194 60 0 2020 05 03 22 00 00
CHL 2020 05 04 21 00 00 58.7379 -93.8194 60 0 2020 05 04 22 00 00
CHL 2020 05 05 21 00 00 58.7379 -93.8194 60 0 2020 05 05 22 00 00
CHL 2020 05 06 21 00 00 58.7379 -93.8194 60 0 2020 05 06 22 00 00
CHL 2020 05 07 21 00 00 58.7379 -93.8194 60 0 2020 05 07 22 00 00
CHL 2020 05 08 21 00 00 58.7379 -93.8194 60 0 2020 05 08 22 00 00
CHL 2020 05 09 21 00 00 58.7379 -93.8194 60 0 2020 05 09 22 00 00
CHL 2020 05 10 21 00 00 58.7379 -93.8194 60 0 2020 05 10 22 00 00
CHL 2020 05 11 21 00 00 58.7379 -93.8194 60 0 2020 05 11 22 00 00
CHL 2020 05 12 21 00 00 58.7379 -93.8194 60 0 2020 05 12 22 00 00
CHL 2020 05 13 21 00 00 58.7379 -93.8194 60 0 2020 05 13 22 00 00
CHL 2020 05 14 21 00 00 58.7379 -93.8194 60 0 2020 05 14 22 00 00
CHL 2020 05 15 21 00 00 58.7379 -93.8194 60 0 2020 05 15 22 00 00
CHL 2020 05 16 21 00 00 58.7379 -93.8194 60 0 2020 05 16 22 00 00
CHL 2020 05 17 21 00 00 58.7379 -93.8194 60 0 2020 05 17 22 00 00
CHL 2020 05 18 21 00 00 58.7379 -93.8194 60 0 2020 05 18 22 00 00
CHL 2020 10 26 21 00 00 58.7379 -93.8194 60 0 2020 10 26 22 00 00
CHL 2020 10 27 21 00 00 58.7379 -93.8194 60 0 2020 10 27 22 00 00
CHL 2020 10 28 21 00 00 58.7379 -93.8194 60 0 2020 10 28 22 00 00
CHL 2020 10 29 21 00 00 58.7379 -93.8194 60 0 2020 10 29 22 00 00
CHL 2020 10 30 21 00 00 58.7379 -93.8194 60 0 2020 10 30 22 00 00
CHL 2020 10 31 21 00 00 58.7379 -93.8194 60 0 2020 10 31 22 00 00
CHL 2020 11 01 21 00 00 58.7379 -93.8194 60 0 2020 11 01 22 00 00
CHL 2020 11 02 21 00 00 58.7379 -93.8194 60 0 2020 11 02 22 00 00
CHL 2020 11 03 21 00 00 58.7379 -93.8194 60 0 2020 11 03 22 00 00
CHL 2020 11 04 21 00 00 58.7379 -93.8194 60 0 2020 11 04 22 00 00
CHL 2020 11 05 21 00 00 58.7379 -93.8194 60 0 2020 11 05 22 00 00
CHL 2020 11 06 21 00 00 58.7379 -93.8194 60 0 2020 11 06 22 00 00
CHL 2020 11 07 21 00 00 58.7379 -93.8194 60 0 2020 11 07 22 00 00
